Name,Unique ID,Indicator ID,Measure,Measure Info,Geo Join ID,Geo Type Name,Geo Place Name,Time Period,Start_Date,Data Value,Message
Fine particles (PM 2.5),649884,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2018-19,12/01/2018,6.59,
Fine particles (PM 2.5),211989,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2014,06/01/2014,10.43,
Fine particles (PM 2.5),334165,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Annual Average 2015,01/01/2015,10.21,
Fine particles (PM 2.5),174274,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Annual Average 2013,12/01/2012,10.44,
Fine particles (PM 2.5),173188,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2010-11,12/01/2010,11.81,
Fine particles (PM 2.5),173630,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2009,06/01/2009,10.5,
Fine particles (PM 2.5),212091,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Annual Average 2014,12/01/2013,10.79,
Fine particles (PM 2.5),173222,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2011-12,12/01/2011,8.23,
Fine particles (PM 2.5),173154,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2009-10,12/01/2009,9.01,
Fine particles (PM 2.5),212093,365,Mean,mcg/m3,501502,UHF34,Northern SI,Annual Average 2014,12/01/2013,8.5,
Fine particles (PM 2.5),547453,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Annual Average 2017,01/01/2017,8.42,
Fine particles (PM 2.5),605663,365,Mean,mcg/m3,101,UHF42,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,6.95,
Fine particles (PM 2.5),177913,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2012,06/01/2012,10.45,
Fine particles (PM 2.5),177955,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2013,06/01/2013,10.35,
Fine particles (PM 2.5),410791,365,Mean,mcg/m3,301,UHF42,Washington Heights,Annual Average 2016,12/31/2015,7.81,
Fine particles (PM 2.5),605717,365,Mean,mcg/m3,301,UHF42,Washington Heights,Annual Average 2018,01/01/2018,7.32,
Fine particles (PM 2.5),742217,365,Mean,mcg/m3,301,UHF42,Washington Heights,Summer 2021,06/01/2021,8.83,
Fine particles (PM 2.5),605777,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2018,01/01/2018,6.78,
Fine particles (PM 2.5),177923,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Summer 2012,06/01/2012,11.18,
Fine particles (PM 2.5),669762,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Winter 2019-20,12/01/2019,11.04,
Fine particles (PM 2.5),649739,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Summer 2019,06/01/2019,10.79,
Fine particles (PM 2.5),173161,365,Mean,mcg/m3,201,UHF34,Greenpoint,Winter 2010-11,12/01/2010,14.07,
Fine particles (PM 2.5),334092,365,Mean,mcg/m3,201,UHF34,Greenpoint,Winter 2014-15,12/01/2014,10.85,
Fine particles (PM 2.5),547510,365,Mean,mcg/m3,202,UHF34,Downtown - Heights - Slope,Annual Average 2017,01/01/2017,8.35,
Fine particles (PM 2.5),173619,365,Mean,mcg/m3,402,UHF34,West Queens,Summer 2009,06/01/2009,11.13,
Fine particles (PM 2.5),174265,365,Mean,mcg/m3,402,UHF34,West Queens,Annual Average 2013,12/01/2012,9.13,
Fine particles (PM 2.5),742350,365,Mean,mcg/m3,402,UHF34,West Queens,Annual Average 2021,01/01/2021,7.14,
Fine particles (PM 2.5),173157,365,Mean,mcg/m3,101,UHF34,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,14.08,
Fine particles (PM 2.5),742290,365,Mean,mcg/m3,101,UHF34,Kingsbridge - Riverdale,Annual Average 2021,01/01/2021,6.57,
Fine particles (PM 2.5),177902,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2012,06/01/2012,11.69,
Fine particles (PM 2.5),742184,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2021,06/01/2021,9.63,
Fine particles (PM 2.5),177839,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Summer 2010,06/01/2010,12.81,
Fine particles (PM 2.5),410850,365,Mean,mcg/m3,501,UHF42,Port Richmond,Summer 2016,06/01/2016,8.22,
Fine particles (PM 2.5),410849,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2015-16,12/01/2015,8.12,
Fine particles (PM 2.5),742276,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2020-21,12/01/2020,6.61,
Fine particles (PM 2.5),177849,365,Mean,mcg/m3,501,UHF42,Port Richmond,Summer 2010,06/01/2010,11.74,
Fine particles (PM 2.5),177891,365,Mean,mcg/m3,501,UHF42,Port Richmond,Summer 2011,06/01/2011,11.31,
Fine particles (PM 2.5),177881,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Summer 2011,06/01/2011,12.33,
Fine particles (PM 2.5),605883,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2018,06/01/2018,7.6,
Fine particles (PM 2.5),547589,365,Mean,mcg/m3,501502,UHF34,Northern SI,Winter 2016-17,12/01/2016,7.18,
Fine particles (PM 2.5),669617,365,Mean,mcg/m3,501502,UHF34,Northern SI,Summer 2020,06/01/2020,6.67,
Fine particles (PM 2.5),547581,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2017,06/01/2017,10.28,
Fine particles (PM 2.5),605877,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Summer 2018,06/01/2018,9.53,
Fine particles (PM 2.5),547583,365,Mean,mcg/m3,309310,UHF34,Union Square-Lower Manhattan,Winter 2016-17,12/01/2016,8.81,
Fine particles (PM 2.5),411099,365,Mean,mcg/m3,403,CD,Jackson Heights (CD3),Summer 2016,06/01/2016,7.9,
Fine particles (PM 2.5),169396,365,Mean,mcg/m3,503,CD,Tottenville and Great Kills (CD3),Summer 2010,06/01/2010,11.27,
Fine particles (PM 2.5),169455,365,Mean,mcg/m3,503,CD,Tottenville and Great Kills (CD3),Summer 2011,06/01/2011,10.99,
Fine particles (PM 2.5),168615,365,Mean,mcg/m3,403,CD,Jackson Heights (CD3),Winter 2011-12,12/01/2011,8.99,
Fine particles (PM 2.5),168616,365,Mean,mcg/m3,404,CD,Elmhurst and Corona (CD4),Winter 2011-12,12/01/2011,9.35,
Fine particles (PM 2.5),214153,365,Mean,mcg/m3,404,CD,Elmhurst and Corona (CD4),Annual Average 2014,12/01/2013,9.15,
Fine particles (PM 2.5),547734,365,Mean,mcg/m3,404,CD,Elmhurst and Corona (CD4),Summer 2017,06/01/2017,9.07,
Fine particles (PM 2.5),547736,365,Mean,mcg/m3,404,CD,Elmhurst and Corona (CD4),Winter 2016-17,12/01/2016,8.15,
Fine particles (PM 2.5),606027,365,Mean,mcg/m3,403,CD,Jackson Heights (CD3),Summer 2018,06/01/2018,8.25,
Fine particles (PM 2.5),547733,365,Mean,mcg/m3,403,CD,Jackson Heights (CD3),Winter 2016-17,12/01/2016,7.79,
Fine particles (PM 2.5),410754,365,Mean,mcg/m3,107,UHF42,Hunts Point - Mott Haven,Summer 2016,06/01/2016,8.97,
Fine particles (PM 2.5),649767,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Winter 2018-19,12/01/2018,6.86,
Fine particles (PM 2.5),212829,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2014,06/01/2014,8.1,
Fine particles (PM 2.5),334057,365,Mean,mcg/m3,408,UHF42,Jamaica,Annual Average 2015,01/01/2015,8.2,
Fine particles (PM 2.5),669733,365,Mean,mcg/m3,408,UHF42,Jamaica,Annual Average 2020,01/01/2020,5.97,
Fine particles (PM 2.5),649770,365,Mean,mcg/m3,408,UHF42,Jamaica,Winter 2018-19,12/01/2018,6.93,
Fine particles (PM 2.5),178517,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Annual Average 2011,12/01/2010,9.43,
Fine particles (PM 2.5),334054,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Annual Average 2015,01/01/2015,8.05,
Fine particles (PM 2.5),212955,365,Mean,mcg/m3,408,UHF42,Jamaica,Annual Average 2014,12/01/2013,8.46,
Fine particles (PM 2.5),547473,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2017,06/01/2017,8.62,
Fine particles (PM 2.5),605769,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2018,06/01/2018,8.25,
Fine particles (PM 2.5),547475,365,Mean,mcg/m3,408,UHF42,Jamaica,Winter 2016-17,12/01/2016,7.93,
Fine particles (PM 2.5),669731,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2020,06/01/2020,6.73,
Fine particles (PM 2.5),212954,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Annual Average 2014,12/01/2013,8.39,
Fine particles (PM 2.5),547440,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Summer 2017,06/01/2017,11.53,
Fine particles (PM 2.5),410721,365,Mean,mcg/m3,1,Borough,Bronx,Summer 2016,06/01/2016,8.29,
Fine particles (PM 2.5),410720,365,Mean,mcg/m3,1,Borough,Bronx,Winter 2015-16,12/01/2015,8.4,
Fine particles (PM 2.5),742147,365,Mean,mcg/m3,1,Borough,Bronx,Winter 2020-21,12/01/2020,6.57,
Fine particles (PM 2.5),179579,365,Mean,mcg/m3,2,Borough,Brooklyn,Summer 2011,06/01/2011,11.57,
Fine particles (PM 2.5),410778,365,Mean,mcg/m3,208,UHF42,Canarsie - Flatlands,Summer 2016,06/01/2016,7.77,
Fine particles (PM 2.5),742204,365,Mean,mcg/m3,208,UHF42,Canarsie - Flatlands,Winter 2020-21,12/01/2020,6.55,
Fine particles (PM 2.5),410807,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Winter 2015-16,12/01/2015,10.99,
Fine particles (PM 2.5),742234,365,Mean,mcg/m3,307,UHF42,Gramercy Park - Murray Hill,Winter 2020-21,12/01/2020,8.29,
Fine particles (PM 2.5),410810,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Winter 2015-16,12/01/2015,10.21,
Fine particles (PM 2.5),547479,365,Mean,mcg/m3,410,UHF42,Rockaways,Summer 2017,06/01/2017,7.74,
Fine particles (PM 2.5),547481,365,Mean,mcg/m3,410,UHF42,Rockaways,Winter 2016-17,12/01/2016,7.3,
Fine particles (PM 2.5),669725,365,Mean,mcg/m3,410,UHF42,Rockaways,Summer 2020,06/01/2020,6.27,
Fine particles (PM 2.5),177301,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Winter 2011-12,12/01/2011,8.31,
Fine particles (PM 2.5),177907,365,Mean,mcg/m3,206,UHF42,Borough Park,Summer 2012,06/01/2012,10.2,
Fine particles (PM 2.5),742178,365,Mean,mcg/m3,106,UHF42,High Bridge - Morrisania,Summer 2021,06/01/2021,8.6,
Fine particles (PM 2.5),410771,365,Mean,mcg/m3,206,UHF42,Borough Park,Winter 2015-16,12/01/2015,8.15,
Fine particles (PM 2.5),179575,365,Mean,mcg/m3,3,Borough,Manhattan,Summer 2010,06/01/2010,13.41,
Fine particles (PM 2.5),410814,365,Mean,mcg/m3,309,UHF42,Union Square - Lower East Side,Summer 2016,06/01/2016,9.32,
Fine particles (PM 2.5),177869,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Summer 2011,06/01/2011,11.05,
Fine particles (PM 2.5),177848,365,Mean,mcg/m3,410,UHF42,Rockaways,Summer 2010,06/01/2010,10.74,
Fine particles (PM 2.5),410847,365,Mean,mcg/m3,410,UHF42,Rockaways,Summer 2016,06/01/2016,6.87,
Fine particles (PM 2.5),410844,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Summer 2016,06/01/2016,7.06,
Fine particles (PM 2.5),742270,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Winter 2020-21,12/01/2020,6.48,
Fine particles (PM 2.5),177890,365,Mean,mcg/m3,410,UHF42,Rockaways,Summer 2011,06/01/2011,10.59,
Fine particles (PM 2.5),410846,365,Mean,mcg/m3,410,UHF42,Rockaways,Winter 2015-16,12/01/2015,5.92,
Fine particles (PM 2.5),177826,365,Mean,mcg/m3,209,UHF42,Bensonhurst - Bay Ridge,Summer 2010,06/01/2010,11.56,
Fine particles (PM 2.5),177868,365,Mean,mcg/m3,209,UHF42,Bensonhurst - Bay Ridge,Summer 2011,06/01/2011,11.19,
Fine particles (PM 2.5),410843,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Winter 2015-16,12/01/2015,6.89,
Fine particles (PM 2.5),742273,365,Mean,mcg/m3,410,UHF42,Rockaways,Winter 2020-21,12/01/2020,6.33,
Fine particles (PM 2.5),177889,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Summer 2011,06/01/2011,10.79,
Fine particles (PM 2.5),212083,365,Mean,mcg/m3,403,UHF34,Flushing - Clearview,Annual Average 2014,12/01/2013,8.64,
Fine particles (PM 2.5),547557,365,Mean,mcg/m3,403,UHF34,Flushing - Clearview,Summer 2017,06/01/2017,8.88,
Fine particles (PM 2.5),669647,365,Mean,mcg/m3,403,UHF34,Flushing - Clearview,Summer 2020,06/01/2020,7.05,
Fine particles (PM 2.5),669659,365,Mean,mcg/m3,303,UHF34,East Harlem,Summer 2020,06/01/2020,7.27,
Fine particles (PM 2.5),173209,365,Mean,mcg/m3,304,UHF34,Upper West Side,Winter 2011-12,12/01/2011,10.84,
Fine particles (PM 2.5),173219,365,Mean,mcg/m3,306308,UHF34,Chelsea-Village,Winter 2011-12,12/01/2011,12,
Fine particles (PM 2.5),669738,365,Mean,mcg/m3,406,UHF42,Fresh Meadows,Winter 2019-20,12/01/2019,7.63,
Fine particles (PM 2.5),649763,365,Mean,mcg/m3,406,UHF42,Fresh Meadows,Summer 2019,06/01/2019,7.35,
Fine particles (PM 2.5),334010,365,Mean,mcg/m3,302,UHF42,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,9.99,
Fine particles (PM 2.5),649721,365,Mean,mcg/m3,302,UHF42,Central Harlem - Morningside Heights,Summer 2019,06/01/2019,8.19,
Fine particles (PM 2.5),334052,365,Mean,mcg/m3,406,UHF42,Fresh Meadows,Summer 2015,06/01/2015,9.07,
Fine particles (PM 2.5),178516,365,Mean,mcg/m3,406,UHF42,Fresh Meadows,Annual Average 2011,12/01/2010,9.74,
Fine particles (PM 2.5),649819,365,Mean,mcg/m3,207,UHF34,East Flatbush - Flatbush,Annual Average 2019,01/01/2019,6.31,
Fine particles (PM 2.5),173112,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Winter 2008-09,12/01/2008,12.85,
Fine particles (PM 2.5),605860,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Winter 2017-18,12/01/2017,7.62,
Fine particles (PM 2.5),649858,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2019,01/01/2019,6.19,
Fine particles (PM 2.5),410932,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2016,12/31/2015,7.02,
Fine particles (PM 2.5),605858,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2018,01/01/2018,6.56,
Fine particles (PM 2.5),173724,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Summer 2012,06/01/2012,9.86,
Fine particles (PM 2.5),173758,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Summer 2013,06/01/2013,9.88,
Fine particles (PM 2.5),742358,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Summer 2021,06/01/2021,7.92,
Fine particles (PM 2.5),174132,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2009,12/01/2008,9.96,
Fine particles (PM 2.5),174200,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2011,12/01/2010,9.43,
Fine particles (PM 2.5),211983,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Summer 2014,06/01/2014,8.06,
Fine particles (PM 2.5),649860,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Winter 2018-19,12/01/2018,6.86,
Fine particles (PM 2.5),669643,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2020,01/01/2020,5.91,
Fine particles (PM 2.5),173248,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Winter 2012-13,12/01/2012,9.74,
Fine particles (PM 2.5),174166,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Annual Average 2010,12/01/2009,9.19,
Fine particles (PM 2.5),334148,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Summer 2015,06/01/2015,8.94,
Fine particles (PM 2.5),669642,365,Mean,mcg/m3,407,UHF34,Southwest Queens,Winter 2019-20,12/01/2019,7.4,
Fine particles (PM 2.5),174277,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2013,12/01/2012,7.97,
Fine particles (PM 2.5),334176,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2014-15,12/01/2014,8.31,
Fine particles (PM 2.5),547591,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2017,01/01/2017,6.76,
Fine particles (PM 2.5),742386,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2021,01/01/2021,6.09,
Fine particles (PM 2.5),174141,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2009,12/01/2008,9.8,
Fine particles (PM 2.5),174209,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2011,12/01/2010,9.42,
Fine particles (PM 2.5),742237,365,Mean,mcg/m3,308,UHF42,Greenwich Village - SoHo,Winter 2020-21,12/01/2020,8.37,
Fine particles (PM 2.5),177845,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Summer 2010,06/01/2010,11.33,
Fine particles (PM 2.5),742264,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Winter 2020-21,12/01/2020,6.52,
Fine particles (PM 2.5),410838,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Summer 2016,06/01/2016,7.59,
Fine particles (PM 2.5),177846,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2010,06/01/2010,11.39,
Fine particles (PM 2.5),177888,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2011,06/01/2011,11.15,
Fine particles (PM 2.5),410840,365,Mean,mcg/m3,408,UHF42,Jamaica,Winter 2015-16,12/01/2015,7.42,
Fine particles (PM 2.5),410841,365,Mean,mcg/m3,408,UHF42,Jamaica,Summer 2016,06/01/2016,7.57,
Fine particles (PM 2.5),742267,365,Mean,mcg/m3,408,UHF42,Jamaica,Winter 2020-21,12/01/2020,6.69,
Fine particles (PM 2.5),410837,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Winter 2015-16,12/01/2015,7.51,
Fine particles (PM 2.5),177887,365,Mean,mcg/m3,407,UHF42,Southwest Queens,Summer 2011,06/01/2011,11.03,
Fine particles (PM 2.5),173139,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,11.46,
Fine particles (PM 2.5),547544,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Winter 2016-17,12/01/2016,8.28,
Fine particles (PM 2.5),547542,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,9.91,
Fine particles (PM 2.5),669662,365,Mean,mcg/m3,302,UHF34,Central Harlem - Morningside Heights,Summer 2020,06/01/2020,7.36,
Fine particles (PM 2.5),334196,365,Mean,mcg/m3,105,CD,Midtown (CD5),Summer 2015,06/01/2015,13.07,
Fine particles (PM 2.5),649979,365,Mean,mcg/m3,305,CD,East New York and Starrett City (CD5),Summer 2019,06/01/2019,7.98,
Fine particles (PM 2.5),170269,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Annual Average 2010,12/01/2009,9.67,
Fine particles (PM 2.5),605942,365,Mean,mcg/m3,205,CD,Fordham and University Heights (CD5),Annual Average 2018,01/01/2018,7.68,
Fine particles (PM 2.5),605906,365,Mean,mcg/m3,105,CD,Midtown (CD5),Annual Average 2018,01/01/2018,11.45,
Fine particles (PM 2.5),742478,365,Mean,mcg/m3,305,CD,East New York and Starrett City (CD5),Summer 2021,06/01/2021,8.25,
Fine particles (PM 2.5),169561,365,Mean,mcg/m3,405,CD,Ridgewood and Maspeth (CD5),Summer 2013,06/01/2013,10.41,
Fine particles (PM 2.5),168551,365,Mean,mcg/m3,316,CD,Brownsville (CD16),Winter 2010-11,12/01/2010,12.7,
Fine particles (PM 2.5),169448,365,Mean,mcg/m3,410,CD,South Ozone Park and Howard Beach (CD10),Summer 2011,06/01/2011,10.9,
Fine particles (PM 2.5),411119,365,Mean,mcg/m3,410,CD,South Ozone Park and Howard Beach (CD10),Winter 2015-16,12/01/2015,7.32,
Fine particles (PM 2.5),411120,365,Mean,mcg/m3,410,CD,South Ozone Park and Howard Beach (CD10),Summer 2016,06/01/2016,7.43,
Fine particles (PM 2.5),169391,365,Mean,mcg/m3,412,CD,Jamaica and Hollis (CD12),Summer 2010,06/01/2010,11.38,
Fine particles (PM 2.5),411126,365,Mean,mcg/m3,412,CD,Jamaica and Hollis (CD12),Summer 2016,06/01/2016,7.55,
Fine particles (PM 2.5),669784,365,Mean,mcg/m3,301,UHF42,Washington Heights,Annual Average 2020,01/01/2020,6.29,
Fine particles (PM 2.5),178521,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2011,12/01/2010,9.73,
Fine particles (PM 2.5),547483,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2017,01/01/2017,7.19,
Fine particles (PM 2.5),742278,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2021,01/01/2021,6.37,
Fine particles (PM 2.5),178605,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2013,12/01/2012,8.27,
Fine particles (PM 2.5),177261,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2010-11,12/01/2010,12.16,
Fine particles (PM 2.5),334068,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2014-15,12/01/2014,8.97,
Fine particles (PM 2.5),177251,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Winter 2010-11,12/01/2010,13.64,
Fine particles (PM 2.5),177797,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Summer 2009,06/01/2009,11.6,
Fine particles (PM 2.5),178563,365,Mean,mcg/m3,501,UHF42,Port Richmond,Annual Average 2012,12/01/2011,8.55,
Fine particles (PM 2.5),742552,365,Mean,mcg/m3,412,CD,Jamaica and Hollis (CD12),Winter 2020-21,12/01/2020,6.58,
Fine particles (PM 2.5),178553,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Annual Average 2012,12/01/2011,9.84,
Fine particles (PM 2.5),177818,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2010,06/01/2010,13.32,
Fine particles (PM 2.5),177860,365,Mean,mcg/m3,201,UHF42,Greenpoint,Summer 2011,06/01/2011,12.84,
Fine particles (PM 2.5),410756,365,Mean,mcg/m3,201,UHF42,Greenpoint,Winter 2015-16,12/01/2015,10.19,
Fine particles (PM 2.5),742183,365,Mean,mcg/m3,201,UHF42,Greenpoint,Winter 2020-21,12/01/2020,7.99,
Fine particles (PM 2.5),178511,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Annual Average 2011,12/01/2010,11.02,
Fine particles (PM 2.5),334036,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Annual Average 2015,01/01/2015,9.78,
Fine particles (PM 2.5),649779,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2018-19,12/01/2018,6.86,
Fine particles (PM 2.5),669722,365,Mean,mcg/m3,501,UHF42,Port Richmond,Summer 2020,06/01/2020,6.88,
Fine particles (PM 2.5),177303,365,Mean,mcg/m3,501,UHF42,Port Richmond,Winter 2011-12,12/01/2011,8.6,
Fine particles (PM 2.5),177209,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Winter 2009-10,12/01/2009,9.75,
Fine particles (PM 2.5),212948,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Annual Average 2014,12/01/2013,9.98,
Fine particles (PM 2.5),177293,365,Mean,mcg/m3,401,UHF42,Long Island City - Astoria,Winter 2011-12,12/01/2011,9.91,
Fine particles (PM 2.5),177885,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2011,06/01/2011,11.35,
Fine particles (PM 2.5),177843,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2010,06/01/2010,11.73,
Fine particles (PM 2.5),410831,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Winter 2015-16,12/01/2015,8.12,
Fine particles (PM 2.5),410832,365,Mean,mcg/m3,405,UHF42,Ridgewood - Forest Hills,Summer 2016,06/01/2016,8.05,
Fine particles (PM 2.5),173223,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2011-12,12/01/2011,8.49,
Fine particles (PM 2.5),173155,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2009-10,12/01/2009,9.1,
Fine particles (PM 2.5),547592,365,Mean,mcg/m3,503504,UHF34,Southern SI,Winter 2016-17,12/01/2016,7.02,
Fine particles (PM 2.5),547590,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2017,06/01/2017,8.06,
Fine particles (PM 2.5),669614,365,Mean,mcg/m3,503504,UHF34,Southern SI,Summer 2020,06/01/2020,6.55,
Fine particles (PM 2.5),212094,365,Mean,mcg/m3,503504,UHF34,Southern SI,Annual Average 2014,12/01/2013,8.38,
Fine particles (PM 2.5),212820,365,Mean,mcg/m3,309,UHF42,Union Square - Lower East Side,Summer 2014,06/01/2014,10.2,
Fine particles (PM 2.5),178415,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Annual Average 2009,12/01/2008,9.55,
Fine particles (PM 2.5),669790,365,Mean,mcg/m3,210,UHF42,Coney Island - Sheepshead Bay,Annual Average 2020,01/01/2020,5.7,
Fine particles (PM 2.5),212830,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Summer 2014,06/01/2014,7.72,
Fine particles (PM 2.5),742275,365,Mean,mcg/m3,410,UHF42,Rockaways,Annual Average 2021,01/01/2021,5.92,
Fine particles (PM 2.5),178562,365,Mean,mcg/m3,410,UHF42,Rockaways,Annual Average 2012,12/01/2011,7.36,
Fine particles (PM 2.5),178561,365,Mean,mcg/m3,409,UHF42,Southeast Queens,Annual Average 2012,12/01/2011,8.04,
